location_name,Month,TotalDevices,CENTER_ID,BldgGroupID,BldgGroupName,Group,Region
Tanger Outlets Hershey,2021-02-01,6305,HERSH1,HERSH1,Hershey Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Hershey,2021-03-01,9671,HERSH1,HERSH1,Hershey Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Hershey,2021-04-01,10570,HERSH1,HERSH1,Hershey Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Hershey,2021-05-01,11671,HERSH1,HERSH1,Hershey Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Hershey,2021-06-01,10233,HERSH1,HERSH1,Hershey Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Hershey,2021-07-01,13085,HERSH1,HERSH1,Hershey Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Hershey,2021-08-01,14461,HERSH1,HERSH1,Hershey Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Hershey,2021-09-01,8206,HERSH1,HERSH1,Hershey Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Hershey,2021-10-01,9034,HERSH1,HERSH1,Hershey Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Hershey,2021-11-01,13034,HERSH1,HERSH1,Hershey Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Hershey,2021-12-01,13633,HERSH1,HERSH1,Hershey Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Hilton Head,2019-01-01,15129,HILTO1,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2019-01-01,15129,HILTO2,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2019-02-01,14823,HILTO1,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2019-02-01,14823,HILTO2,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2019-03-01,20464,HILTO1,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2019-03-01,20464,HILTO2,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2019-04-01,23909,HILTO1,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2019-04-01,23909,HILTO2,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2019-05-01,22794,HILTO1,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2019-05-01,22794,HILTO2,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2019-06-01,27955,HILTO1,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2019-06-01,27955,HILTO2,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2019-07-01,31861,HILTO1,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2019-07-01,31861,HILTO2,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2019-08-01,27156,HILTO1,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2019-08-01,27156,HILTO2,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2019-09-01,15507,HILTO1,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2019-09-01,15507,HILTO2,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2019-10-01,17973,HILTO1,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2019-10-01,17973,HILTO2,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2019-11-01,20933,HILTO1,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2019-11-01,20933,HILTO2,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2019-12-01,23112,HILTO1,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2019-12-01,23112,HILTO2,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2020-01-01,18819,HILTO1,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2020-01-01,18819,HILTO2,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2020-02-01,16773,HILTO1,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2020-02-01,16773,HILTO2,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2020-03-01,12074,HILTO1,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2020-03-01,12074,HILTO2,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2020-04-01,5415,HILTO1,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2020-04-01,5415,HILTO2,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2020-05-01,15313,HILTO1,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2020-05-01,15313,HILTO2,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2020-06-01,24129,HILTO1,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2020-06-01,24129,HILTO2,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2020-07-01,26536,HILTO1,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2020-07-01,26536,HILTO2,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2020-08-01,20453,HILTO1,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2020-08-01,20453,HILTO2,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2020-09-01,17224,HILTO1,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2020-09-01,17224,HILTO2,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2020-10-01,17731,HILTO1,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2020-10-01,17731,HILTO2,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2020-11-01,17387,HILTO1,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2020-11-01,17387,HILTO2,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2020-12-01,20529,HILTO1,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2020-12-01,20529,HILTO2,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2021-01-01,14894,HILTO1,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2021-01-01,14894,HILTO2,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2021-02-01,14544,HILTO1,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2021-02-01,14544,HILTO2,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2021-03-01,21040,HILTO1,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2021-03-01,21040,HILTO2,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2021-04-01,21734,HILTO1,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2021-04-01,21734,HILTO2,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2021-05-01,19449,HILTO1,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2021-05-01,19449,HILTO2,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2021-06-01,19980,HILTO1,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2021-06-01,19980,HILTO2,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2021-07-01,24310,HILTO1,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2021-07-01,24310,HILTO2,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2021-08-01,21097,HILTO1,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2021-08-01,21097,HILTO2,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2021-09-01,14886,HILTO1,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2021-09-01,14886,HILTO2,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2021-10-01,16696,HILTO1,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2021-10-01,16696,HILTO2,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2021-11-01,19370,HILTO1,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2021-11-01,19370,HILTO2,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2021-12-01,21170,HILTO1,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Hilton Head,2021-12-01,21170,HILTO2,HILTO1,Hilton Head Outlet Center,Tourist Centers,South
Tanger Outlets Houston,2019-01-01,8504,HOUST1,HOUST1,Houston Outlet Center,Regional Destinations,South
Tanger Outlets Houston,2019-02-01,8332,HOUST1,HOUST1,Houston Outlet Center,Regional Destinations,South
Tanger Outlets Houston,2019-03-01,12643,HOUST1,HOUST1,Houston Outlet Center,Regional Destinations,South
Tanger Outlets Houston,2019-04-01,11440,HOUST1,HOUST1,Houston Outlet Center,Regional Destinations,South
Tanger Outlets Houston,2019-05-01,13242,HOUST1,HOUST1,Houston Outlet Center,Regional Destinations,South
Tanger Outlets Houston,2019-06-01,13228,HOUST1,HOUST1,Houston Outlet Center,Regional Destinations,South
Tanger Outlets Houston,2019-07-01,16859,HOUST1,HOUST1,Houston Outlet Center,Regional Destinations,South
Tanger Outlets Houston,2019-08-01,20091,HOUST1,HOUST1,Houston Outlet Center,Regional Destinations,South
Tanger Outlets Houston,2019-09-01,8833,HOUST1,HOUST1,Houston Outlet Center,Regional Destinations,South
Tanger Outlets Houston,2019-10-01,8853,HOUST1,HOUST1,Houston Outlet Center,Regional Destinations,South
Tanger Outlets Houston,2019-11-01,16220,HOUST1,HOUST1,Houston Outlet Center,Regional Destinations,South
Tanger Outlets Houston,2019-12-01,21973,HOUST1,HOUST1,Houston Outlet Center,Regional Destinations,South
Tanger Outlets Houston,2020-01-01,11102,HOUST1,HOUST1,Houston Outlet Center,Regional Destinations,South
Tanger Outlets Houston,2020-02-01,10535,HOUST1,HOUST1,Houston Outlet Center,Regional Destinations,South
Tanger Outlets Houston,2020-03-01,6548,HOUST1,HOUST1,Houston Outlet Center,Regional Destinations,South
Tanger Outlets Houston,2020-04-01,313,HOUST1,HOUST1,Houston Outlet Center,Regional Destinations,South
Tanger Outlets Houston,2020-05-01,5410,HOUST1,HOUST1,Houston Outlet Center,Regional Destinations,South
Tanger Outlets Houston,2020-06-01,10237,HOUST1,HOUST1,Houston Outlet Center,Regional Destinations,South
Tanger Outlets Houston,2020-07-01,10168,HOUST1,HOUST1,Houston Outlet Center,Regional Destinations,South
Tanger Outlets Houston,2020-08-01,13001,HOUST1,HOUST1,Houston Outlet Center,Regional Destinations,South
Tanger Outlets Houston,2020-09-01,10831,HOUST1,HOUST1,Houston Outlet Center,Regional Destinations,South
Tanger Outlets Houston,2020-10-01,9991,HOUST1,HOUST1,Houston Outlet Center,Regional Destinations,South
Tanger Outlets Houston,2020-11-01,12010,HOUST1,HOUST1,Houston Outlet Center,Regional Destinations,South
Tanger Outlets Houston,2020-12-01,17161,HOUST1,HOUST1,Houston Outlet Center,Regional Destinations,South
Tanger Outlets Houston,2021-01-01,9283,HOUST1,HOUST1,Houston Outlet Center,Regional Destinations,South
Tanger Outlets Houston,2021-02-01,5151,HOUST1,HOUST1,Houston Outlet Center,Regional Destinations,South
Tanger Outlets Houston,2021-03-01,12469,HOUST1,HOUST1,Houston Outlet Center,Regional Destinations,South
Tanger Outlets Houston,2021-04-01,9559,HOUST1,HOUST1,Houston Outlet Center,Regional Destinations,South
Tanger Outlets Houston,2021-05-01,10728,HOUST1,HOUST1,Houston Outlet Center,Regional Destinations,South
Tanger Outlets Houston,2021-06-01,8998,HOUST1,HOUST1,Houston Outlet Center,Regional Destinations,South
Tanger Outlets Houston,2021-07-01,13645,HOUST1,HOUST1,Houston Outlet Center,Regional Destinations,South
Tanger Outlets Houston,2021-08-01,14364,HOUST1,HOUST1,Houston Outlet Center,Regional Destinations,South
Tanger Outlets Houston,2021-09-01,6442,HOUST1,HOUST1,Houston Outlet Center,Regional Destinations,South
Tanger Outlets Houston,2021-10-01,7597,HOUST1,HOUST1,Houston Outlet Center,Regional Destinations,South
Tanger Outlets Houston,2021-11-01,11395,HOUST1,HOUST1,Houston Outlet Center,Regional Destinations,South
Tanger Outlets Houston,2021-12-01,14839,HOUST1,HOUST1,Houston Outlet Center,Regional Destinations,South
Tanger Outlets Howell,2019-01-01,5806,HOWEL1,HOWEL1,Howell Outlet Center,Regional Destinations,North
Tanger Outlets Howell,2019-02-01,5995,HOWEL1,HOWEL1,Howell Outlet Center,Regional Destinations,North
Tanger Outlets Howell,2019-03-01,8959,HOWEL1,HOWEL1,Howell Outlet Center,Regional Destinations,North
Tanger Outlets Howell,2019-04-01,8504,HOWEL1,HOWEL1,Howell Outlet Center,Regional Destinations,North
Tanger Outlets Howell,2019-05-01,9606,HOWEL1,HOWEL1,Howell Outlet Center,Regional Destinations,North
Tanger Outlets Howell,2019-06-01,9931,HOWEL1,HOWEL1,Howell Outlet Center,Regional Destinations,North
Tanger Outlets Howell,2019-07-01,10817,HOWEL1,HOWEL1,Howell Outlet Center,Regional Destinations,North
Tanger Outlets Howell,2019-08-01,16093,HOWEL1,HOWEL1,Howell Outlet Center,Regional Destinations,North
Tanger Outlets Howell,2019-09-01,9350,HOWEL1,HOWEL1,Howell Outlet Center,Regional Destinations,North
Tanger Outlets Howell,2019-10-01,8266,HOWEL1,HOWEL1,Howell Outlet Center,Regional Destinations,North
Tanger Outlets Howell,2019-11-01,11905,HOWEL1,HOWEL1,Howell Outlet Center,Regional Destinations,North
Tanger Outlets Howell,2019-12-01,12371,HOWEL1,HOWEL1,Howell Outlet Center,Regional Destinations,North
Tanger Outlets Howell,2020-01-01,7465,HOWEL1,HOWEL1,Howell Outlet Center,Regional Destinations,North
Tanger Outlets Howell,2020-02-01,7582,HOWEL1,HOWEL1,Howell Outlet Center,Regional Destinations,North
Tanger Outlets Howell,2020-03-01,4566,HOWEL1,HOWEL1,Howell Outlet Center,Regional Destinations,North
Tanger Outlets Howell,2020-04-01,523,HOWEL1,HOWEL1,Howell Outlet Center,Regional Destinations,North
Tanger Outlets Howell,2020-05-01,770,HOWEL1,HOWEL1,Howell Outlet Center,Regional Destinations,North
Tanger Outlets Howell,2020-06-01,5960,HOWEL1,HOWEL1,Howell Outlet Center,Regional Destinations,North
Tanger Outlets Howell,2020-07-01,8398,HOWEL1,HOWEL1,Howell Outlet Center,Regional Destinations,North
Tanger Outlets Howell,2020-08-01,10189,HOWEL1,HOWEL1,Howell Outlet Center,Regional Destinations,North
Tanger Outlets Howell,2020-09-01,8236,HOWEL1,HOWEL1,Howell Outlet Center,Regional Destinations,North
Tanger Outlets Howell,2020-10-01,6629,HOWEL1,HOWEL1,Howell Outlet Center,Regional Destinations,North
Tanger Outlets Howell,2020-11-01,7159,HOWEL1,HOWEL1,Howell Outlet Center,Regional Destinations,North
Tanger Outlets Howell,2020-12-01,8061,HOWEL1,HOWEL1,Howell Outlet Center,Regional Destinations,North
Tanger Outlets Howell,2021-01-01,4790,HOWEL1,HOWEL1,Howell Outlet Center,Regional Destinations,North
Tanger Outlets Howell,2021-02-01,4242,HOWEL1,HOWEL1,Howell Outlet Center,Regional Destinations,North
Tanger Outlets Howell,2021-03-01,7180,HOWEL1,HOWEL1,Howell Outlet Center,Regional Destinations,North
Tanger Outlets Howell,2021-04-01,6021,HOWEL1,HOWEL1,Howell Outlet Center,Regional Destinations,North
Tanger Outlets Howell,2021-05-01,6921,HOWEL1,HOWEL1,Howell Outlet Center,Regional Destinations,North
Tanger Outlets Howell,2021-06-01,5742,HOWEL1,HOWEL1,Howell Outlet Center,Regional Destinations,North
Tanger Outlets Howell,2021-07-01,7231,HOWEL1,HOWEL1,Howell Outlet Center,Regional Destinations,North
Tanger Outlets Howell,2021-08-01,8937,HOWEL1,HOWEL1,Howell Outlet Center,Regional Destinations,North
Tanger Outlets Howell,2021-09-01,5477,HOWEL1,HOWEL1,Howell Outlet Center,Regional Destinations,North
Tanger Outlets Howell,2021-10-01,5613,HOWEL1,HOWEL1,Howell Outlet Center,Regional Destinations,North
Tanger Outlets Howell,2021-11-01,7129,HOWEL1,HOWEL1,Howell Outlet Center,Regional Destinations,North
Tanger Outlets Howell,2021-12-01,7749,HOWEL1,HOWEL1,Howell Outlet Center,Regional Destinations,North
Tanger Outlets Lancaster,2019-01-01,4526,LANCA1,LANCA1,Lancaster Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Lancaster,2019-02-01,5044,LANCA1,LANCA1,Lancaster Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Lancaster,2019-03-01,7605,LANCA1,LANCA1,Lancaster Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Lancaster,2019-04-01,8828,LANCA1,LANCA1,Lancaster Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Lancaster,2019-05-01,9456,LANCA1,LANCA1,Lancaster Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Lancaster,2019-06-01,9870,LANCA1,LANCA1,Lancaster Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Lancaster,2019-07-01,10344,LANCA1,LANCA1,Lancaster Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Lancaster,2019-08-01,15068,LANCA1,LANCA1,Lancaster Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Lancaster,2019-09-01,8601,LANCA1,LANCA1,Lancaster Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Lancaster,2019-10-01,7964,LANCA1,LANCA1,Lancaster Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Lancaster,2019-11-01,14112,LANCA1,LANCA1,Lancaster Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Lancaster,2019-12-01,12197,LANCA1,LANCA1,Lancaster Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Lancaster,2020-01-01,6679,LANCA1,LANCA1,Lancaster Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Lancaster,2020-02-01,6943,LANCA1,LANCA1,Lancaster Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Lancaster,2020-03-01,3845,LANCA1,LANCA1,Lancaster Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Lancaster,2020-04-01,978,LANCA1,LANCA1,Lancaster Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Lancaster,2020-05-01,1686,LANCA1,LANCA1,Lancaster Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Lancaster,2020-06-01,6586,LANCA1,LANCA1,Lancaster Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Lancaster,2020-07-01,8624,LANCA1,LANCA1,Lancaster Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Lancaster,2020-08-01,10599,LANCA1,LANCA1,Lancaster Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Lancaster,2020-09-01,9184,LANCA1,LANCA1,Lancaster Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Lancaster,2020-10-01,8609,LANCA1,LANCA1,Lancaster Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Lancaster,2020-11-01,10437,LANCA1,LANCA1,Lancaster Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Lancaster,2020-12-01,8495,LANCA1,LANCA1,Lancaster Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Lancaster,2021-01-01,5271,LANCA1,LANCA1,Lancaster Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Lancaster,2021-02-01,4423,LANCA1,LANCA1,Lancaster Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Lancaster,2021-03-01,7217,LANCA1,LANCA1,Lancaster Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Lancaster,2021-04-01,7455,LANCA1,LANCA1,Lancaster Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Lancaster,2021-05-01,8836,LANCA1,LANCA1,Lancaster Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Lancaster,2021-06-01,6165,LANCA1,LANCA1,Lancaster Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Lancaster,2021-07-01,9593,LANCA1,LANCA1,Lancaster Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Lancaster,2021-08-01,11610,LANCA1,LANCA1,Lancaster Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Lancaster,2021-09-01,6784,LANCA1,LANCA1,Lancaster Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Lancaster,2021-10-01,7591,LANCA1,LANCA1,Lancaster Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Lancaster,2021-11-01,10784,LANCA1,LANCA1,Lancaster Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Lancaster,2021-12-01,9754,LANCA1,LANCA1,Lancaster Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Locust Grove,2019-01-01,11808,LOCUS1,LOCUS1,Locust Grove Outlet Center,Regional Destinations,South
Tanger Outlets Locust Grove,2019-02-01,12004,LOCUS1,LOCUS1,Locust Grove Outlet Center,Regional Destinations,South
Tanger Outlets Locust Grove,2019-03-01,17436,LOCUS1,LOCUS1,Locust Grove Outlet Center,Regional Destinations,South
Tanger Outlets Locust Grove,2019-04-01,15480,LOCUS1,LOCUS1,Locust Grove Outlet Center,Regional Destinations,South
Tanger Outlets Locust Grove,2019-05-01,17039,LOCUS1,LOCUS1,Locust Grove Outlet Center,Regional Destinations,South
Tanger Outlets Locust Grove,2019-06-01,16849,LOCUS1,LOCUS1,Locust Grove Outlet Center,Regional Destinations,South
Tanger Outlets Locust Grove,2019-07-01,22544,LOCUS1,LOCUS1,Locust Grove Outlet Center,Regional Destinations,South
Tanger Outlets Locust Grove,2019-08-01,17002,LOCUS1,LOCUS1,Locust Grove Outlet Center,Regional Destinations,South
Tanger Outlets Locust Grove,2019-09-01,13483,LOCUS1,LOCUS1,Locust Grove Outlet Center,Regional Destinations,South
Tanger Outlets Locust Grove,2019-10-01,14357,LOCUS1,LOCUS1,Locust Grove Outlet Center,Regional Destinations,South
Tanger Outlets Locust Grove,2019-11-01,22306,LOCUS1,LOCUS1,Locust Grove Outlet Center,Regional Destinations,South
Tanger Outlets Locust Grove,2019-12-01,27176,LOCUS1,LOCUS1,Locust Grove Outlet Center,Regional Destinations,South
Tanger Outlets Locust Grove,2020-01-01,15054,LOCUS1,LOCUS1,Locust Grove Outlet Center,Regional Destinations,South
Tanger Outlets Locust Grove,2020-02-01,14636,LOCUS1,LOCUS1,Locust Grove Outlet Center,Regional Destinations,South
Tanger Outlets Locust Grove,2020-03-01,8350,LOCUS1,LOCUS1,Locust Grove Outlet Center,Regional Destinations,South
Tanger Outlets Locust Grove,2020-04-01,1523,LOCUS1,LOCUS1,Locust Grove Outlet Center,Regional Destinations,South
Tanger Outlets Locust Grove,2020-05-01,9138,LOCUS1,LOCUS1,Locust Grove Outlet Center,Regional Destinations,South
Tanger Outlets Locust Grove,2020-06-01,16336,LOCUS1,LOCUS1,Locust Grove Outlet Center,Regional Destinations,South
Tanger Outlets Locust Grove,2020-07-01,15942,LOCUS1,LOCUS1,Locust Grove Outlet Center,Regional Destinations,South
Tanger Outlets Locust Grove,2020-08-01,15044,LOCUS1,LOCUS1,Locust Grove Outlet Center,Regional Destinations,South
Tanger Outlets Locust Grove,2020-09-01,14329,LOCUS1,LOCUS1,Locust Grove Outlet Center,Regional Destinations,South
Tanger Outlets Locust Grove,2020-10-01,15235,LOCUS1,LOCUS1,Locust Grove Outlet Center,Regional Destinations,South
Tanger Outlets Locust Grove,2020-11-01,18072,LOCUS1,LOCUS1,Locust Grove Outlet Center,Regional Destinations,South
Tanger Outlets Locust Grove,2020-12-01,23775,LOCUS1,LOCUS1,Locust Grove Outlet Center,Regional Destinations,South
Tanger Outlets Locust Grove,2021-01-01,12930,LOCUS1,LOCUS1,Locust Grove Outlet Center,Regional Destinations,South
Tanger Outlets Locust Grove,2021-02-01,11355,LOCUS1,LOCUS1,Locust Grove Outlet Center,Regional Destinations,South
Tanger Outlets Locust Grove,2021-03-01,17184,LOCUS1,LOCUS1,Locust Grove Outlet Center,Regional Destinations,South
Tanger Outlets Locust Grove,2021-04-01,16051,LOCUS1,LOCUS1,Locust Grove Outlet Center,Regional Destinations,South
Tanger Outlets Locust Grove,2021-05-01,16632,LOCUS1,LOCUS1,Locust Grove Outlet Center,Regional Destinations,South
Tanger Outlets Locust Grove,2021-06-01,13580,LOCUS1,LOCUS1,Locust Grove Outlet Center,Regional Destinations,South
Tanger Outlets Locust Grove,2021-07-01,20189,LOCUS1,LOCUS1,Locust Grove Outlet Center,Regional Destinations,South
Tanger Outlets Locust Grove,2021-08-01,13437,LOCUS1,LOCUS1,Locust Grove Outlet Center,Regional Destinations,South
Tanger Outlets Locust Grove,2021-09-01,10915,LOCUS1,LOCUS1,Locust Grove Outlet Center,Regional Destinations,South
Tanger Outlets Locust Grove,2021-10-01,12901,LOCUS1,LOCUS1,Locust Grove Outlet Center,Regional Destinations,South
Tanger Outlets Locust Grove,2021-11-01,17933,LOCUS1,LOCUS1,Locust Grove Outlet Center,Regional Destinations,South
Tanger Outlets Locust Grove,2021-12-01,21240,LOCUS1,LOCUS1,Locust Grove Outlet Center,Regional Destinations,South
Tanger Outlets Mebane,2019-01-01,6929,MEBAN1,MEBAN1,Mebane Outlet Center,Drive-By Destinations,South
Tanger Outlets Mebane,2019-02-01,6754,MEBAN1,MEBAN1,Mebane Outlet Center,Drive-By Destinations,South
Tanger Outlets Mebane,2019-03-01,10737,MEBAN1,MEBAN1,Mebane Outlet Center,Drive-By Destinations,South
Tanger Outlets Mebane,2019-04-01,10900,MEBAN1,MEBAN1,Mebane Outlet Center,Drive-By Destinations,South
Tanger Outlets Mebane,2019-05-01,11473,MEBAN1,MEBAN1,Mebane Outlet Center,Drive-By Destinations,South
Tanger Outlets Mebane,2019-06-01,11515,MEBAN1,MEBAN1,Mebane Outlet Center,Drive-By Destinations,South
Tanger Outlets Mebane,2019-07-01,12310,MEBAN1,MEBAN1,Mebane Outlet Center,Drive-By Destinations,South
Tanger Outlets Mebane,2019-08-01,15788,MEBAN1,MEBAN1,Mebane Outlet Center,Drive-By Destinations,South
